X,fixed.acidity,volatile.acidity,citric.acid,residual.sugar,chlorides,free.sulfur.dioxide,total.sulfur.dioxide,density,pH,sulphates,alcohol,BQ2_quality
4121.907626,6.588309127,0.257661825,0.34,8.378775927,0.04539388,31.81384855,111.5584544,0.994382464,3.263030602,0.547446058,10.84177126,"(6,9]"
4490.802567,6.258447779,0.191689556,0.34,6.839422968,0.037697115,31.26407963,113.2077611,0.993887672,3.301514426,0.569436815,10.37446769,"(6,9]"
4220.184319,6.500431309,0.240086262,0.34,7.968679443,0.043343397,31.66738552,111.9978435,0.994250647,3.273283014,0.553304579,10.71727769,"(6,9]"
3994.976754,6.7,0.28,0.34,8.9,0.048,32,111,0.99455,3.25,0.54,11,"(6,9]"
1591.495728,7.585149574,0.25356437,0.349306891,12.38712606,0.050712874,41.23764694,185.0296473,0.998243563,3.03643563,0.470693109,9.363368059,"(6,9]"
1716.415838,7.785255136,0.256065689,0.341802932,11.88686216,0.051213138,45.61495609,174.5241054,0.997993431,3.033934311,0.478197068,9.688539595,"(6,9]"
1760.025383,7.488703986,0.253207822,0.29603911,13.34141872,0.054037653,54.19804448,189.9232363,0.998279218,3.091129601,0.415286043,9.384938648,"(6,9]"
2103.869838,7.598004365,0.209800437,0.308485901,12.31913226,0.052717137,49.63145352,196.7253775,0.998317137,3.108885028,0.49,9.411149717,"(6,9]"
3629.915174,5.931406122,0.464087739,0.207228352,3.183250941,0.029270192,29,131.6350958,0.989951037,3.349122606,0.643280079,13.23649042,"(6,9]"
4704.806161,5.839725074,0.380849487,0.281917522,1.572329911,0.032156151,34.27670089,99.21924479,0.989820219,3.363616496,0.585315469,12.16876979,"(6,9]"
4746.596757,5.859072573,0.377366937,0.287721772,1.549112913,0.032427016,34.50887087,97.8649199,0.989832988,3.362455646,0.577189519,12.1145968,"(6,9]"
3677.279547,5.73018493,0.462539884,0.185558377,2.77306928,0.028031907,29,131.0159536,0.989791608,3.364601159,0.691263594,13.29840464,"(6,9]"
3643.699915,6.187388195,0.130124106,0.30126118,1.365541147,0.037436941,50.84906072,138.6643558,0.991326713,3.403445885,0.444955278,11.07815295,"(6,9]"
3959.969344,5.891136195,0.164178078,0.323924254,3.319016778,0.037696213,50.82272391,136.6454478,0.991109492,3.23594683,0.416962127,11.23924254,"(6,9]"
3611.458298,6.17221567,0.125762005,0.302778433,1.354161752,0.037361078,51.56975569,139.7643639,0.991304713,3.404583825,0.438886268,11.08194608,"(6,9]"
3735.578535,6.230625193,0.142554743,0.296937481,1.397968895,0.037653126,48.79530333,135.5296735,0.991389407,3.400203111,0.462250077,11.0673437,"(6,9]"
4092.956665,6.678899318,0.395229523,0.24,4.956885685,0.034788993,32.15597273,111.6238909,0.990144311,3.115779864,0.431559727,12.76813595,"(6,9]"
3548.681166,6.628316093,0.359821265,0.24,3.894637963,0.034283161,30.13264374,103.530575,0.990250536,3.105663219,0.411326437,12.46800882,"(6,9]"
3272.965679,6.602691978,0.341884384,0.24,3.35653153,0.03402692,29.10767911,99.43071642,0.990304347,3.100538396,0.401076791,12.3159724,"(6,9]"
3293.287474,6.67467799,0.429613588,0.262403397,4.718881816,0.0377339,33.48067942,96.75966029,0.991041844,3.144806794,0.429871196,12.37467799,"(6,9]"
1596.995222,7.36728914,0.191635543,0.480186742,9.169156561,0.030381627,26.3816267,131.4003009,0.993877879,2.991635543,0.323816267,11.04906629,"(6,9]"
1546.071456,7.4,0.191755449,0.470690056,9.12445505,0.030087772,27.31658712,133.0532697,0.993929782,3.004043596,0.325266348,11.07021798,"(6,9]"
1514.599154,7.4,0.190076352,0.489847297,9.296945932,0.029987275,25.98472966,131.9503714,0.993999873,2.990012725,0.320203605,10.99961824,"(6,9]"
2713.808857,6.921751786,0.213912411,0.346525536,7.387007142,0.035579563,31.5795625,123.2321161,0.99221454,3.013912411,0.375795625,11.71737232,"(6,9]"
1545.69132,7.540521713,0.219913048,0.454269551,17.50926091,0.04940087,52.52391182,201.0130428,1.000160348,3.096078257,0.468060866,9.180173904,"(6,9]"
1904.608424,7.56096772,0.180341937,0.40945805,14.15212885,0.052034194,55.09967653,211.3561291,0.999179484,3.143219354,0.496438709,9.164387088,"(6,9]"
2008.147375,7.499556717,0.184026597,0.367698568,13.63627642,0.05240266,52.5818254,211.6017731,0.998958404,3.141991134,0.493982269,9.139822687,"(6,9]"
1365.861728,7.610043578,0.203493463,0.504687003,15.11528326,0.05,52.56913608,205.167393,0.999530131,3.096841323,0.485836965,9.106695719,"(6,9]"
1407.92436,7.3,0.25,0.36,13.1,0.05,35,200,0.9986,3.04,0.46,8.9,"(6,9]"
1956.290229,7.371354658,0.207187205,0.317187205,12.88593603,0.05214064,44.63287887,208.562559,0.9986,3.111354658,0.481406397,9.042709317,"(6,9]"
2102.195326,7.390377487,0.195773508,0.305773508,12.82886754,0.052711325,47.20096076,210.8452984,0.9986,3.130377487,0.487113246,9.080754974,"(6,9]"
1427.631225,7.3,0.250667786,0.357996642,13.41719828,0.049933221,35.43406081,199.6661071,0.99869349,3.041335572,0.458664428,8.913355717,"(6,9]"
3043.490628,6.818421292,0.160877161,0.306315742,2.082456779,0.034087716,20.25436762,88.79822567,0.990977369,3.121754322,0.607192903,11.41754322,"(6,9]"
2721.944913,6.861495037,0.18080397,0.293850496,2.068970224,0.036850496,15.92524813,87.00564515,0.991608787,3.126953474,0.533794045,11.00747519,"(6,9]"
2809.031584,6.890141969,0.157886425,0.290985803,2.240851811,0.033985803,14.49290157,83.28154409,0.991393935,3.106900622,0.568170362,11.15070984,"(6,9]"
2886.640101,6.597523167,0.202933446,0.312685763,2.224380792,0.02921904,30.63622584,89.56192083,0.990896532,3.228552654,0.587561921,11.72933446,"(6,9]"
1240.6184,6.954905159,0.181764226,0.338235774,1.490189682,0.040098103,25.35284523,95.80379363,0.99054122,3.109216806,0.449018968,11.94311647,"(6,9]"
889.0868464,7.079121256,0.163131812,0.356868188,1.241757489,0.042582425,21.62636233,90.83514977,0.992218137,3.152692439,0.424175749,11.13571184,"(6,9]"
1213.010916,7.056400927,0.200426728,0.350853457,1.6,0.044213364,24.91465431,95.91465431,0.991155475,3.12649355,0.470426728,11.57012901,"(6,9]"
1011.105796,6.976672152,0.282006583,0.299331139,1.446655696,0.037466557,31.60032913,121.0016457,0.989646656,3.113001646,0.383327848,12.22332785,"(6,9]"
3124.191047,6.817775093,0.387037485,0.338222491,7.269649318,0.020711004,37.88149938,133.4147522,0.992092745,3.190072553,0.441777509,12.01777509,"(6,9]"
3126.040079,7.1,0.346047359,0.285810564,3.930054633,0.033209472,31.16211289,136.3715847,0.990474718,3.29557377,0.41557377,12.78378871,"(6,9]"
2330.145867,7.271839742,0.305632052,0.327183974,2.70832374,0.041451186,29.12641032,127.1120193,0.990955457,3.341408013,0.444224039,12.55775961,"(6,9]"
2890.152219,6.924968449,0.369171925,0.327503155,6.483564706,0.024998738,37.16687701,135.9159305,0.991928382,3.250815455,0.452496845,12.12496845,"(6,9]"
2275.986119,6.586938306,0.231306169,0.248490101,3.939185083,0.044608149,36.32654236,138.5877762,0.992193469,3.151959254,0.624325967,11.28693831,"(6,9]"
2732.204551,6.498212709,0.23,0.29598301,4.25625552,0.041946381,39.5625552,142.5804281,0.992179643,3.165268094,0.51785525,11.14731906,"(6,9]"
2457.717914,6.752732669,0.23,0.285819801,2.219940643,0.043472673,23.01772315,105.1624762,0.992100724,3.165273267,0.502540598,10.84180199,"(6,9]"
2916.373138,6.462451818,0.23,0.3156515,4.381418637,0.040873555,40.81418637,144.1896682,0.99217249,3.170632227,0.474942182,11.09367773,"(6,9]"
3381.939421,6.144781284,0.171380468,0.365690234,1.156902339,0.033845117,22.44781284,82.1885555,0.988663603,3.150336725,0.425353509,12.9154883,"(6,9]"
3462.733197,5.77766618,0.186700146,0.366649927,1.28933528,0.036558345,18.4416545,73.8883309,0.988672936,3.084416545,0.485533236,12.57716399,"(6,9]"
3298.216257,5.65180214,0.135540642,0.340360428,2.459681813,0.041927914,20.4819786,73.2590107,0.988848625,3.149279144,0.364031819,12.84819786,"(6,9]"
3343.496224,5.943771105,0.176405722,0.368202861,1.182028612,0.035101431,20.43771105,77.41456375,0.988585711,3.115159943,0.463042918,12.78985694,"(6,9]"
3140.074694,6.715746319,0.137372197,0.382627803,1.568507362,0.033684049,19.73721971,103.6850736,0.991223691,3.245797565,0.608425368,11.28946829,"(6,9]"
3454.68273,6.655189178,0.173443247,0.361037836,1.472405411,0.036172162,32.03297395,105.6202705,0.990377338,3.193797295,0.657924329,11.80683788,"(6,9]"
3068.923614,6.81088232,0.132176464,0.37911768,1.497940882,0.033891177,18.45588399,99.82353595,0.991221971,3.215852984,0.597823536,11.28911768,"(6,9]"
2980.677487,6.621042288,0.183687314,0.348243201,1.877220565,0.030420846,29.140937,96.03474294,0.990941563,3.253861028,0.594034743,11.65791542,"(6,9]"
2237.831898,6.8,0.345055297,0.289977881,3.650774156,0.029501106,22.01548312,79.49889406,0.990304325,3.279889406,0.544811991,12.49977881,"(6,9]"
2203.25853,6.836821769,0.324602721,0.286191837,3.180329251,0.029,16.10465306,80.64438095,0.990581463,3.327238367,0.626317823,12.6,"(6,9]"
2339.547246,7.592845561,0.390475161,0.273571815,4.357127415,0.033404698,25.57127415,93.21409268,0.991614271,3.224287259,0.59476242,12.33571815,"(6,9]"
2322.023019,7.048990248,0.342132467,0.291700325,3.631986998,0.030383279,18.31986998,84.14983747,0.990925388,3.2968013,0.618933767,12.51700325,"(6,9]"
4247.080207,7.053970448,0.231150739,0.3,2.74384235,0.034920591,66.94817683,151.5672903,0.99128825,3.031150739,0.563452216,11.3,"(6,9]"
3749.343561,6.826952593,0.236826185,0.3,3.453273146,0.039460948,91.35259621,169.161174,0.991674181,3.036826185,0.580478555,11.3,"(6,9]"
3318.381775,6.389111023,0.23152121,0.328262634,3.129302826,0.041717374,98.21696777,169.955957,0.991384099,3.090872742,0.691745483,11.3847879,"(6,9]"
3797.167369,6.748754465,0.210747321,0.324377232,4.605694203,0.047850536,79.64767836,161.4483927,0.992367794,3.069252679,0.565622768,11.15373661,"(6,9]"
1204.2925,6.952105233,0.13,0.319616537,2.460526167,0.044559399,35.36015033,138.919549,0.993528346,3.34080451,0.412834577,10.17203007,"(6,9]"
1191.062813,6.844278092,0.158855618,0.294427809,1.560695231,0.042753743,32.47513338,140.3606952,0.992808209,3.28310962,0.416566855,10.06393048,"(6,9]"
1124.43001,6.852050348,0.137602517,0.287602517,1.295031467,0.044859622,38.04100695,141.5205035,0.992490931,3.307192448,0.350906923,10.36608811,"(6,9]"
1222.904996,6.790067666,0.134503383,0.284503383,1.256292291,0.045324493,36.80135331,140.9006767,0.992576157,3.31648985,0.342384304,10.25761841,"(6,9]"
186.2070755,7.473015658,0.165952349,0.325396868,1.861906051,0.041349217,57.07147692,165.8096656,0.992085718,3.201904697,0.485873381,11.06825053,"(6,9]"
603.9911235,7.526037683,0.164452826,0.352603768,2.909182135,0.047100628,66.67295883,204.1270481,0.993799119,3.18,0.565886811,10.04704396,"(6,9]"
426.084111,7.307225879,0.152048096,0.341686802,2.283131978,0.04491566,71.26498709,208.2648725,0.99323132,3.18759061,0.620964214,10.02651016,"(6,9]"
407.9260398,7.063641998,0.1442977,0.3461156,2.238844,0.04469422,65.39682994,193.2069599,0.99278844,3.2075202,0.6497514,10.35867,"(6,9]"
3481.679752,6.726950699,0.199420775,0.29,4.42960743,0.029423169,42.3652465,109.5969365,0.99079416,2.970201055,0.423652465,11.6269507,"(6,9]"
3448.861627,6.602832283,0.211557756,0.290424842,5.397440736,0.029,42.83006303,105.9858386,0.991124815,2.930991299,0.428725473,11.51132913,"(6,9]"
3392.781996,6.67710994,0.252410467,0.301566491,6.641591488,0.029,38.37340362,105.6144503,0.991251087,2.956988479,0.395300527,11.80843976,"(6,9]"
3206.322339,6.713276695,0.215663835,0.30132767,6.227894387,0.033531068,37.33616524,114.4957521,0.991482485,2.980974513,0.407344661,11.72655339,"(6,9]"
1577.505075,7.37682289,0.204635422,0.3654297,13.57845093,0.04545703,36.62565381,115.8639371,0.99872448,3.294700544,0.421523433,9.253645779,"(6,9]"
2717.986934,6.977804236,0.18,0.290417659,10.72088294,0.043167064,27.26372352,107.7076388,0.99549216,3.137780424,0.446527447,10.41384259,"(6,9]"
2422.726079,7.436619524,0.183169024,0.303661952,11.3672525,0.048781683,23.20774405,95.7429631,0.996594365,3.166232321,0.428908417,9.658451191,"(6,9]"
2742.23922,7.351073837,0.187446308,0.295107384,10.91813764,0.045787584,22.13842296,98.09546949,0.996046873,3.134152689,0.413937921,9.872315408,"(6,9]"
2831.556899,6.893986112,0.17686713,0.3,12.94097917,0.061060139,21.19300927,170.5300694,0.998106629,2.984335648,0.507468518,8.953006944,"(6,9]"
2891.160729,6.852514705,0.172122794,0.29474853,13.2988897,0.059111691,21.62573524,165.2233825,0.998037988,2.989497059,0.485865442,9,"(6,9]"
2715.937711,6.822634004,0.176604899,0.2977366,13.01502303,0.06075513,20.13170018,168.5102596,0.998061893,2.995473199,0.505287898,9,"(6,9]"
2737.853383,6.826422365,0.176036645,0.297357763,13.05101247,0.06054677,20.32111826,168.0935398,0.998058862,2.994715527,0.502825463,9,"(6,9]"
1226.879815,7.655210952,0.25,0.450342075,2.524104898,0.028942455,30.26438617,95.2068415,0.990643702,3.077122766,0.384712277,12.03561383,"(6,9]"
698.910222,8.9644337,0.222517265,0.36355663,1.16073895,0.031496547,26.6812845,98.496547,0.991874827,2.933926105,0.350369475,10.86812845,"(6,9]"
690.4830668,8.324666429,0.273872734,0.320106055,1.279575779,0.030376668,31.79575779,106.9257614,0.990804242,3.00559699,0.366021211,11.65809101,"(6,9]"
1429.828582,7.187894712,0.25,0.483721806,2.924661676,0.029832582,30.04185462,95.87443613,0.990354411,3.121629075,0.389162908,12.25814538,"(6,9]"
4046.179913,6.129046309,0.191396913,0.31813745,1.204656376,0.028906872,26.47671812,97.18625503,0.9891749,3.292793825,0.360931275,12.83370268,"(6,9]"
4649.745898,5.759122356,0.264341767,0.285912236,1.359122356,0.028773671,28.660506,99.22632933,0.989592332,3.352956118,0.43321012,12.35219411,"(6,9]"
4210.444384,5.7,0.289529926,0.28,3.463153256,0.029317664,22.90978106,89.41167899,0.990360712,3.319097811,0.38,11.88195621,"(6,9]"
4654.328944,5.762607562,0.266955671,0.286260756,1.362607562,0.028878227,28.81734027,99.12177315,0.989598954,3.353130378,0.436346805,12.3434811,"(6,9]"
3623.233793,6.016978102,0.200848905,0.31660438,3.229204375,0.030745328,27.61291968,118.2546715,0.991368863,3.365568613,0.713956204,11.28064598,"(6,9]"
4399.732098,6.129432599,0.20647163,0.29411348,4.747340091,0.029058511,38.29609694,119.941489,0.991560035,3.269982291,0.938865199,11.81480485,"(6,9]"
4538.509626,6.307558757,0.204622062,0.298822783,4.570633048,0.030420072,42.84882485,117.2354435,0.991244387,3.201933093,0.972441243,12.10966547,"(6,9]"
4719.376754,6.175724367,0.208786218,0.284855127,5.372278953,0.028364134,42.69381486,120.6358655,0.991638731,3.230634288,1.031448734,12.03469074,"(6,9]"
2324.765199,7.134092392,0.349697101,0.288863587,3.745456522,0.030856069,19.45456522,85.56820653,0.991033184,3.285454348,0.615151449,12.48863587,"(6,9]"
2316.066384,6.864129153,0.325700369,0.297862362,3.385505537,0.029356273,15.85505537,81.06881921,0.99069123,3.321449446,0.627149815,12.57862362,"(6,9]"
2692.006456,7.339083293,0.421655002,0.27,4.752641695,0.035804584,29.88733366,95.36091671,0.991583978,3.191954165,0.535862494,12.33609167,"(6,9]"
2317.065236,7.277806165,0.351749276,0.294125362,5.645954695,0.032190598,33.63447455,107.062681,0.99211188,3.312532789,0.583968659,12.23968659,"(6,9]"
2760.853354,7.315278485,0.168916709,0.298916709,12.80832909,0.051,25.84721515,114.3193666,0.997339888,3.105028103,0.421527849,9.315278485,"(6,9]"
2306.566789,7.461257458,0.177675448,0.307675448,11.93245525,0.051,24.38742542,98.26167957,0.997071286,3.172178431,0.436125746,9.461257458,"(6,9]"
2878.166034,6.850676929,0.172398461,0.294932307,13.28143082,0.059212769,21.53384644,165.4255378,0.998039458,2.989864614,0.487059996,9,"(6,9]"
3801.00076,7.056595453,0.151414886,0.282829773,14.55851137,0.051707443,29.56595453,151.688284,0.997966691,2.951510682,0.397074432,8.95755341,"(6,9]"
3175.532732,7.281361079,0.214858643,0.300565429,4.581361079,0.053327747,38.2712036,119.0733034,0.993509727,3.119717285,0.549151856,10.46722535,"(6,9]"
3634.977478,7.340543983,0.203166171,0.326833829,4.936676586,0.055544411,42.18912033,119.8338293,0.993688538,3.107722057,0.524555886,10.38223545,"(6,9]"
3768.595981,7.05496696,0.248940391,0.331125826,7.080794331,0.05154967,35.1059609,111.8874174,0.994274901,3.187880782,0.531125826,10.64503304,"(6,9]"
3011.997543,7.151102292,0.219968506,0.310031494,3.254881581,0.049520471,29.03149407,104.0283447,0.993002929,3.139905518,0.490094482,10.44921265,"(6,9]"
876.0095611,7.028708016,0.199306202,0.334258397,1.879186072,0.03664354,32.27751905,132.4449619,0.993142584,3.224952194,0.70545477,9.82177004,"(6,9]"
735.1722033,6.746711864,0.164671186,0.36,1.504384181,0.038043842,41.78836158,124.4089266,0.99288904,3.27,0.896349153,9.98541243,"(6,9]"
587.1629584,6.82933408,0.19766648,0.34233352,1.582663678,0.039533296,36.46670402,109.5800784,0.993117336,3.291199776,0.840467825,9.923995518,"(6,9]"
256.5561602,6.745847515,0.218538121,0.321461879,1.916609939,0.043707624,32.29237576,100.8139891,0.99278339,3.316245745,0.711063649,10.42491491,"(6,9]"
4160.671658,6.192065653,0.295396717,0.306190152,2.706361089,0.039698359,36.85704563,141.0793435,0.989510793,3.245554043,0.403173739,12.74603283,"(6,9]"
3775.144254,6.176938759,0.282047623,0.32,2.123061241,0.04097415,40.74353747,135.8448993,0.989832884,3.312564625,0.463081628,12.46918372,"(6,9]"
3507.507139,6.1,0.3,0.303314664,2.116573322,0.032823065,48.50840104,159.5196024,0.989503315,3.376741343,0.431657332,12.7,"(6,9]"
4181.487446,6.201076817,0.294946159,0.304838478,2.755922491,0.03947308,36.45154325,140.9892318,0.989509892,3.239246228,0.399569273,12.75053841,"(6,9]"
1286.0497,7.3,0.227187731,0.387421471,15.30704912,0.043257853,43.9609202,141.2699089,0.999835939,3.30609202,0.415390798,9.1,"(6,9]"
797.2942693,6.917464696,0.22,0.371309852,14.98908456,0.052519721,58.36690476,175.8824056,0.999226197,3.369563383,0.802098686,9.482535304,"(6,9]"
1317.926418,7.324276603,0.215144679,0.389075529,14.37978181,0.043092447,42.01164822,125.190903,0.999460128,3.339364888,0.41364149,9.148553206,"(6,9]"
1235.003824,7.307490653,0.218501869,0.396629206,14.63576755,0.042337079,43.7322081,128.1704091,0.999695131,3.353632945,0.411123598,9.114981305,"(6,9]"
3421.333794,6.112125395,0.30060627,0.299636238,2.112125395,0.031036376,49.7332413,162.6483635,0.989502425,3.388423699,0.42939373,12.70485016,"(6,9]"
3812.049194,6.1,0.3,0.314850348,2.174251741,0.039167692,43.31734328,147.4071343,0.98951485,3.330598607,0.437425174,12.7,"(6,9]"
3418.811701,6.1,0.3,0.3,2.1,0.031,50,163,0.9895,3.39,0.43,12.7,"(6,9]"
3626.682043,6.1,0.3,0.307828865,2.139144326,0.035305876,46.47701063,154.7796915,0.989507829,3.358684539,0.433914433,12.7,"(6,9]"
2968.53838,6.113949181,0.278929328,0.356836951,11.66699311,0.029158152,18.45579672,88.56286393,0.993369263,3.161768131,0.410697459,11.86836951,"(6,9]"
2889.876455,5.820434533,0.217291252,0.339226072,12.78234878,0.030038696,17.28173813,93.55261295,0.993847692,3.208730475,0.396021727,11.69226072,"(6,9]"
2814.620467,5.5646932,0.15161733,0.31784356,13.7951382,0.031431288,16.700843,99.862576,0.994387252,3.25191335,0.38377377,11.4676534,"(6,9]"
2834.465119,5.530721129,0.153328122,0.320512019,13.8694352,0.031435216,16.40961505,99.30721129,0.994374608,3.259743991,0.38409615,11.48719953,"(6,9]"
720.4331162,5.836666474,0.29066682,0.35066682,3.741671951,0.033,24.83332372,93.26667051,0.991458331,3.409000058,0.518999481,11.47000173,"(6,9]"
500.7927154,5.913870469,0.285838859,0.345838859,4.038309566,0.030153238,26.41611408,104.8176946,0.99111387,3.408612953,0.585112181,12.08467617,"(6,9]"
677.7834187,5.807958943,0.319545203,0.378976707,4.726691667,0.03305685,23.03410976,94.14780894,0.991002274,3.418863008,0.419886301,11.79772602,"(6,9]"
492.2550825,5.369995256,0.326142925,0.281713201,2.814978651,0.029314245,19.92853754,90.92853754,0.989955703,3.475286324,0.3954283,12.23000474,"(6,9]"
4644.326152,5.262679083,0.253640071,0.317004078,2.309202117,0.028009202,27.68200353,109.7464183,0.989331984,3.387004078,0.373271986,12.60092021,"(6,9]"
4593.006665,5.572982954,0.229770542,0.290747596,1.59311626,0.027293116,26.4885271,103.5403409,0.98943701,3.360747596,0.378045892,12.52931163,"(6,9]"
4665.435677,5.135040095,0.263458454,0.3278043,2.603753627,0.028303754,28.17292271,112.2991981,0.989288783,3.3978043,0.371308309,12.63037536,"(6,9]"
4140.128963,4.9811959,0.308376082,0.337692369,2.49829271,0.029418804,27.5128246,107.2393394,0.988098463,3.372820615,0.383247836,13.26495672,"(6,9]"
1397.629978,7.090911521,0.37,0.185453756,2.545442394,0.029272721,27.54544239,84.81823042,0.990218184,3.280909516,0.554546244,12.54545576,"(6,9]"
2682.92154,6.504581357,0.360152712,0.294770932,3.310689834,0.032954186,32.93891523,85.40073726,0.989694734,3.249694576,0.494465508,12.59694576,"(6,9]"
2668.62727,6.706353555,0.355953033,0.261270711,3.672237441,0.031872929,29,88.36464455,0.990145152,3.16912981,0.431906066,12.35317678,"(6,9]"
2245.017471,6.8,0.342691621,0.290923351,3.6176827,0.029453832,21.35365399,79.54616757,0.990333162,3.284616757,0.552848487,12.50923351,"(6,9]"
1711.394818,6.8,0.406541728,0.295987006,3.95432284,0.030913543,28.3148426,85.85157397,0.990137031,3.236851574,0.485122438,12.46851574,"(6,9]"
152.0227322,6.866625708,0.460043007,0.346668715,2.967178653,0.036665028,24.00122877,95.67485844,0.990799877,3.276656427,0.596650283,12.46681002,"(6,9]"
154.7339229,6.861740679,0.465172287,0.346912966,3.028241507,0.036469627,24.14777962,96.65186411,0.990785222,3.27543517,0.594696272,12.48390762,"(6,9]"
570.7260048,6.8,0.499044014,0.336456756,3.838694983,0.0332261,26.58042474,103.1957526,0.990483915,3.254195753,0.548717759,12.64195753,"(6,9]"
3109.821925,5.387457388,0.340145555,0.281836481,6.818364807,0.021661815,42.98544451,129.6763703,0.992194782,3.329563335,0.398454629,11.16909258,"(6,9]"
3494.068865,5.476854243,0.289174124,0.276280904,6.825618081,0.030793266,45.25618081,142.1898985,0.992699911,3.36,0.42140452,10.87438192,"(6,9]"
3154.407681,6.696492511,0.386346795,0.335737927,7.357379269,0.020121774,38.36532055,132.756453,0.99212548,3.190959616,0.436955662,11.93911324,"(6,9]"
3108.81215,5.382722977,0.339978458,0.281641534,6.816415343,0.021667385,43.0021542,129.6652305,0.992195032,3.330064626,0.398315382,11.16630763,"(6,9]"
4500.933137,6.685053141,0.185747343,0.292526571,2.986115964,0.052850531,42.08004841,164.8399032,0.993243577,3.214946859,0.471031885,10.08042513,"(6,9]"
4610.435085,6.463645747,0.201362854,0.254545142,2.063576938,0.049575924,35.81805671,176.3033535,0.993439702,3.309090284,0.423030095,9.612106616,"(6,9]"
3525.330825,6.436383255,0.239085023,0.348170047,3.899676285,0.041364912,39.72658606,153.1851534,0.992358321,3.201829953,0.403638326,10.79074233,"(6,9]"
4197.650547,6.524904615,0.212528616,0.295057231,2.439073861,0.0471188,36.62833849,168.2337845,0.992986823,3.254942769,0.412490461,10.03831078,"(6,9]"
3831.927952,5.985516353,0.336379088,0.257158692,5.700831319,0.036571033,45.42896729,143.1476075,0.992276209,3.285765748,0.434289673,11.02841308,"(6,9]"
3327.899081,5.318345705,0.306345882,0.273639095,6.772781902,0.027094733,44.72781902,136.6420997,0.992493849,3.36,0.408195475,10.9272181,"(6,9]"
3722.602529,5.68541224,0.256976732,0.274164896,6.535306007,0.034687102,44.68710163,150,0.992699704,3.351247344,0.421035912,10.90211432,"(6,9]"
3439.735993,5.425026385,0.294788808,0.275417106,6.808342128,0.029583949,45.08342128,140.3759235,0.992632534,3.36,0.417085532,10.89165787,"(6,9]"
4403.483351,5.781937989,0.334581397,0.288193799,3.034806137,0.03122907,27.32596931,89.68720953,0.990308636,3.330484497,0.453744191,11.82290698,"(6,9]"
3960.697464,6.300220045,0.325005501,0.295005501,3.874917483,0.03450165,31.00330067,87.50055011,0.990364906,3.264983497,0.567568764,12.30022004,"(6,9]"
4154.89137,5.7,0.300213198,0.28,3.79552172,0.029673773,22.43496897,87.63113364,0.990496034,3.31434969,0.38,11.78699379,"(6,9]"
4166.601962,5.711507714,0.304246143,0.281150771,3.743260877,0.031380926,23.49600278,87.72615705,0.990599286,3.315753857,0.391507714,11.66547686,"(6,9]"
841.3157701,7.1,0.171093892,0.351124886,1.421877845,0.041668733,22.55314491,101.3157701,0.992610939,3.168875114,0.453281677,10.77812216,"(6,9]"
926.6302614,7.12782333,0.21,0.333911665,2.033060019,0.0403388,26.60883349,127.9230348,0.99283306,3.188870668,0.544959003,10.25040997,"(6,9]"
868.0188677,7.1,0.1972734,0.33018128,1.945467995,0.038527192,26.21827597,128.0188677,0.992872734,3.18981872,0.531820199,10.254532,"(6,9]"
900.619643,7.263497025,0.166400793,0.358149306,3.562475211,0.03972495,32.35992068,138.8200397,0.99408998,3.287198414,0.564550099,10.16349703,"(6,9]"
724.3139893,7.125133396,0.351283349,0.221123274,1.737966885,0.033866329,24.37966885,80.26200562,0.9906369,3.30374333,0.612459981,12.37540019,"(6,9]"
2129.425302,6.812397601,0.37,0.27597078,3.938011993,0.029969006,28.93801199,79.24795203,0.990009298,3.23216958,0.46402922,12.4061988,"(6,9]"
1744.109151,6.959045042,0.37,0.228310361,3.204774788,0.029602387,28.20477479,82.18090085,0.990119284,3.257832882,0.511689639,12.47952252,"(6,9]"
1703.94672,6.974330459,0.37,0.223342601,3.128347707,0.029564174,28.12834771,82.48660917,0.990130748,3.26050783,0.516657399,12.48716523,"(6,9]"
938.4607038,7.347227778,0.133518148,0.38120463,4.805544445,0.040592741,35.47227778,131.1950555,0.995052772,3.361759074,0.552963704,10.12409259,"(6,9]"
963.7763545,7.1,0.178565941,0.33047802,3.824093032,0.035428297,30.61950489,121.6156638,0.994204972,3.289063166,0.543804951,9.633269315,"(6,9]"
975.6287306,7.25583099,0.139611267,0.365971832,4.988338019,0.038155493,34.5583099,121.1414089,0.995144169,3.364805634,0.540777465,9.819436635,"(6,9]"
1210.837839,7.142499053,0.154249905,0.332916824,4.747512306,0.035133308,33.14166351,103.5750095,0.995093171,3.394082797,0.531333081,9.469996214,"(6,9]"
1492.367116,7.695630068,0.348907517,0.489126014,8.575164922,0.033043699,42.10924829,185.7705786,0.99307815,3.141638724,0.380109248,12.39781503,"(6,9]"
1499.206021,7.745470497,0.344316188,0.49,8.587478066,0.033454705,40.1811801,184.6358851,0.993236411,3.13545295,0.370905901,12.26358851,"(6,9]"
1698.988755,7.536372656,0.273640573,0.370006615,7.913676953,0.031909151,41.45457552,163.0921719,0.993154542,3.145454245,0.38,12.07274531,"(6,9]"
1500.577101,7.760292979,0.342463378,0.49,8.567097153,0.03360293,39.58828083,184.1912106,0.993280879,3.133970702,0.367941404,12.21912106,"(6,9]"
2871.220503,6.849094426,0.172635836,0.295090557,13.26639705,0.059299807,21.4547213,165.5996131,0.998040724,2.990181115,0.488088623,9,"(6,9]"
